player_id,player_display_name,position,recent_team,age,proj_points,proj_boom_weeks,proj_boom_rate,carry_share,prior_pts,prior_boom_rate,replacement_pts,vor,sim_value,overall_rank,proj_season,is_rookie,draft_round,draft_pick,bye_week
00-0036254,Collin Johnson,WR,CHI,29.0,42.3817138672,0.12583148,0.007401852,0.0,1.6,0.0,89.7821807861,-47.4004669189,-28.0976254678,448,2026,False,0,0,10
00-0035976,Dan Chisena,WR,CAR,29.0,42.0922851562,0.120565295,0.0070920764,0.0,6.7,0.0,89.7821807861,-47.6898956299,-28.2691904343,449,2026,False,0,0,5
00-0035229,T.J. Hockenson,TE,MIN,29.0,84.3782119751,0.34657878,0.020386986,0.0025252525,112.8,0.0,125.5790863037,-41.2008743286,-28.3060524688,450,2026,False,0,0,6
00-0037348,Tanner Conner,WR,NYG,28.0,41.7138290405,0.109529495,0.0064429115,0.0,4.6,0.0,89.7821807861,-48.0683517456,-28.4935282708,451,2026,False,0,0,8
00-0036040,Juwan Johnson,TE,NO,30.0,83.9671173096,0.4354901,0.025617065,0.0,183.9,0.0,125.5790863037,-41.6119689941,-28.5884849988,452,2026,False,0,0,8
00-0040563,Efton Chism III,WR,NE,25.0,41.5040359497,0.098962426,0.0058213193,0.0,16.5,0.0,89.7821807861,-48.2781448364,-28.6178875456,453,2026,False,0,0,11
00-0035594,Travis Homer,RB,PIT,28.0,33.111869812,0.18302095,0.010765938,0.002016129,-0.2,0.0,91.2315444946,-58.1196746826,-28.6222180205,454,2026,False,0,0,9
00-0040582,Arian Smith,WR,NYJ,25.0,41.4942169189,0.1603905,0.009434735,0.0088300221,13.5,0.0,89.7821807861,-48.2879638672,-28.6237079829,455,2026,False,0,0,13
00-0038911,Malik Cunningham,WR,DET,28.0,41.4621810913,0.19916773,0.011715748,0.0023255814,0.1,0.0,89.7821807861,-48.3199996948,-28.6426978948,456,2026,False,0,0,6
00-0036244,Colby Parkinson,TE,LA,27.0,83.7437820435,0.703863,0.041403707,0.0,131.8,0.0714285714,125.5790863037,-41.8353042603,-28.741922028,457,2026,False,0,0,11
00-0034860,Dante Pettis,WR,NO,31.0,40.9395751953,0.15888047,0.0093459105,0.0,21.7,0.0,89.7821807861,-48.8426055908,-28.9524835506,458,2026,False,0,0,8
00-0040406,Quentin Skinner,WR,NYJ,25.0,40.9371795654,0.14721835,0.008659903,0.0,2.0,0.0,89.7821807861,-48.8450012207,-28.9539036107,459,2026,False,0,0,13
00-0038728,Jared Wayne,WR,HOU,26.0,40.9058837891,0.14378333,0.008457843,0.0,4.0,0.0,89.7821807861,-48.8762969971,-28.9724548415,460,2026,False,0,0,8
00-0040024,Darius Cooper,WR,PHI,25.0,40.7172698975,0.07170999,0.0042182347,0.0,18.2,0.0,89.7821807861,-49.0649108887,-29.0842596998,461,2026,False,0,0,10
LAN311008,Ja'Kobi Lane,WR,BAL,22.0,53.8,0.5,0.027,0.0,,,,-49.1,-29.1051,462,2026,True,3,80,13
00-0039816,Anthony Gould,WR,IND,25.0,40.5923843384,0.15348566,0.009028568,0.0,2.6,0.0,89.7821807861,-49.1897964478,-29.1582882462,463,2026,False,0,0,13
00-0040534,Ke'Shawn Williams,WR,CIN,25.0,40.5064468384,0.14875448,0.008750264,0.0053050398,2.5,0.0,89.7821807861,-49.2757339478,-29.20922951,464,2026,False,0,0,6
DKBF-225-TY-SIMPSON,Ty Simpson,QB,LA,,125.5130913373,1.6634428864,0.0978495816,0.0408414572,,,210.3753976643,-84.862306327,-29.2284931596,465,2026,False,0,0,11
00-0037382,Brandon Johnson,WR,PIT,28.0,40.4102249146,0.06765199,0.003979529,0.0,1.9,0.0,89.7821807861,-49.3719558716,-29.2662670827,466,2026,False,0,0,9
00-0037098,Samori Toure,WR,PHI,28.0,40.2805404663,0.08958888,0.005269934,0.0,1.3,0.0,89.7821807861,-49.5016403198,-29.3431402717,467,2026,False,0,0,10
00-0037422,Kendric Pryor,WR,CIN,28.0,40.1014709473,0.14517939,0.008539964,0.0,1.9,0.0,89.7821807861,-49.6807098389,-29.449287502,468,2026,False,0,0,6
00-0036497,Tim Jones,WR,JAX,28.0,40.0793838501,0.1347171,0.007924535,0.0,2.5,0.0,89.7821807861,-49.702796936,-29.4623800943,469,2026,False,0,0,7
00-0035602,Alex Bachman,WR,LV,30.0,39.8492736816,0.113557816,0.0066798716,0.0,3.2,0.0,89.7821807861,-49.9329071045,-29.5987827449,470,2026,False,0,0,13
BRA836631,Chris Brazzell II,WR,CAR,22.0,52.9,0.4,0.023,0.0,,,,-50.0,-29.6386,471,2026,True,3,83,5
00-0037487,Deven Thompkins,WR,ATL,27.0,39.597618103,0.086544156,0.0050908327,0.0021505376,6.2,0.0,89.7821807861,-50.1845626831,-29.7479568914,472,2026,False,0,0,11
00-0039376,Spencer Rattler,QB,NO,26.0,123.7611270265,1.567368,0.09219812,0.0725995316,103.34,0.1111111111,210.3753976643,-86.6142706378,-29.8319092002,473,2026,False,0,0,8
00-0039650,Bryce Oliver,WR,TEN,26.0,39.4287567139,0.09787202,0.0057571777,0.0,1.8,0.0,89.7821807861,-50.3534240723,-29.8480530376,474,2026,False,0,0,9
00-0038465,Malik Heath,WR,ATL,26.0,39.008392334,0.0722698,0.0042511644,0.0,14.6,0.0,89.7821807861,-50.7737884521,-30.0972328806,475,2026,False,0,0,11
00-0034829,Mike Gesicki,TE,CIN,31.0,81.6759109497,0.39229953,0.023076443,0.0,70.7,0.0833333333,125.5790863037,-43.903175354,-30.1626022595,476,2026,False,0,0,6
00-0033857,JuJu Smith-Schuster,WR,NYG,30.0,38.8777313232,0.0,0.0,0.0,73.5,0.0,89.7821807861,-50.9044494629,-30.1746849477,477,2026,False,0,0,8
00-0040172,Jordan Watkins,WR,SF,24.0,38.7754058838,0.1390475,0.008179265,0.0,4.6,0.0,89.7821807861,-51.0067749023,-30.2353405079,478,2026,False,0,0,8
00-0036635,Ihmir Smith-Marsette,WR,ARI,27.0,38.7331619263,0.20002294,0.011766055,0.0,0.0,0.0,89.7821807861,-51.0490188599,-30.2603815038,479,2026,False,0,0,14
00-0036463,Chris Blair,WR,ATL,29.0,38.5826797485,0.07113516,0.004184421,0.0,2.7,0.0,89.7821807861,-51.1995010376,-30.3495829852,480,2026,False,0,0,11
00-0036955,Terrace Marshall,WR,MIA,26.0,38.2536315918,0.042652726,0.002508984,0.0,7.1,0.0,89.7821807861,-51.5285491943,-30.5446332129,481,2026,False,0,0,6
00-0040154,Tai Felton,WR,MIN,23.0,37.9583282471,0.047125697,0.0027720998,0.0,5.5,0.0,89.7821807861,-51.8238525391,-30.7196804924,482,2026,False,0,0,6
00-0033537,Deshaun Watson,QB,CLE,31.0,121.1699967699,2.1102176,0.12413044,0.0792838875,80.72,0.0,210.3753976643,-89.2054008944,-30.7243529276,483,2026,False,0,0,11
00-0040009,Savion Williams,WR,GB,25.0,37.9027709961,0.0,0.0,0.0234541578,27.5,0.0,89.7821807861,-51.87940979,-30.7526132235,484,2026,False,0,0,11
00-0031428,Allen Robinson,WR,DET,33.0,37.666519165,0.08809245,0.0051819086,0.0,6.0,0.0,89.7821807861,-52.1156616211,-30.892656474,485,2026,False,0,0,6
00-0038824,Ryan Miller,WR,NYG,26.0,37.3152618408,0.10768974,0.0063346904,0.0,11.4,0.0,89.7821807861,-52.4669189453,-31.1008716538,486,2026,False,0,0,8
00-0039751,Jordan Whittington,WR,LA,26.0,37.2333679199,0.02432239,0.0014307288,0.006833713,36.3,0.0,89.7821807861,-52.5488128662,-31.1494160008,487,2026,False,0,0,11
00-0038573,Derius Davis,WR,LAC,26.0,36.72290802,0.0928911,0.0054641822,0.0044247788,3.5,0.0,89.7821807861,-53.0592727661,-31.4520018616,488,2026,False,0,0,7
00-0038941,Tyler Scott,WR,LA,25.0,36.616104126,0.034505844,0.0020297556,0.0,1.5,0.0,89.7821807861,-53.1660766602,-31.5153121201,489,2026,False,0,0,11
00-0033357,Taysom Hill,QB,NO,36.0,118.6597807265,2.9711745,0.17477497,0.1217798595,43.78,0.0,210.3753976643,-91.7156169378,-31.5889279743,490,2026,False,0,0,8
00-0033589,David Moore,WR,CAR,31.0,36.0955734253,0.061482906,0.0036166415,0.0022522523,2.7,0.0,89.7821807861,-53.6866073608,-31.8238676602,491,2026,False,0,0,5
00-0040506,Myles Price,WR,MIN,25.0,36.0013961792,0.067391634,0.0039642137,0.0,0.0,0.0,89.7821807861,-53.7807846069,-31.8796932071,492,2026,False,0,0,6
00-0036630,Tylan Wallace,WR,CLE,27.0,35.9124984741,0.15119255,0.008893679,0.0,14.5,0.0,89.7821807861,-53.869682312,-31.9323891948,493,2026,False,0,0,11
00-0040317,Jacoby Jones,WR,WAS,25.0,35.8299865723,0.029748559,0.0017499152,0.0,3.5,0.0,89.7821807861,-53.9521942139,-31.9812998631,494,2026,False,0,0,7
rookie_2026_165,Nicholas Singleton,RB,TEN,22.0,33.2,0.4,0.024,0.0,,,,-65.1,-32.0598,495,2026,True,5,165,9
00-0040668,Shedeur Sanders,QB,CLE,24.0,117.1094566186,0.82102203,0.048295412,0.0479616307,97.2,0.125,210.3753976643,-93.2659410457,-32.1228945791,496,2026,False,0,0,11
00-0038496,Xavier Gipson,WR,NYG,25.0,35.5396957397,0.0,0.0,0.0,2.6,0.0,89.7821807861,-54.2424850464,-32.1533758704,497,2026,False,0,0,8
00-0036877,Jaelon Darden,WR,SEA,27.0,35.4553909302,0.011667728,0.000686337,0.0,1.6,0.0,89.7821807861,-54.326789856,-32.2033493225,498,2026,False,0,0,11
00-0038752,Jake Bobo,WR,SEA,28.0,35.4214859009,0.0,0.0,0.0,4.0,0.0,89.7821807861,-54.3606948853,-32.223447243,499,2026,False,0,0,11
00-0039398,Joe Milton III,QB,DAL,26.0,115.822294526,1.0317926,0.060693685,0.0111607143,14.32,0.0,210.3753976643,-94.5531031383,-32.5662222477,500,2026,False,0,0,14
00-0035891,Cody White,WR,SEA,28.0,34.7631530762,0.010195494,0.000599735,0.0,18.0,0.0,89.7821807861,-55.01902771,-32.6136878955,501,2026,False,0,0,11
00-0037156,Irvin Charles,WR,SEA,29.0,34.7446517944,0.011356115,0.0006680068,0.0,0.0,0.0,89.7821807861,-55.0375289917,-32.6246549201,502,2026,False,0,0,11
00-0035993,Tyler Huntley,QB,BAL,28.0,115.2468877222,1.6653485,0.09796168,0.0387755102,40.64,0.0,210.3753976643,-95.1285099421,-32.7644053346,503,2026,False,0,0,13
00-0028118,Tyrod Taylor,QB,GB,37.0,115.1350740385,0.7057617,0.04151539,0.055187638,66.66,0.1666666667,210.3753976643,-95.2403236258,-32.8029164903,504,2026,False,0,0,11
00-0034867,Malik Turner,WR,SF,30.0,34.3722610474,0.1058228,0.0062248707,0.0,0.0,0.0,89.7821807861,-55.4099197388,-32.8453973815,505,2026,False,0,0,8
00-0034487,Trent Sherfield,WR,BUF,30.0,34.2319641113,0.05280733,0.0031063135,0.0,5.1,0.0,89.7821807861,-55.5502166748,-32.9285613463,506,2026,False,0,0,7
THO495568,Brenen Thompson,WR,LAC,23.0,46.8,0.1,0.004,0.0,,,,-56.1,-33.2545,507,2026,True,4,105,7
00-0034646,Brandon Powell,WR,MIN,31.0,33.1424484253,0.019966602,0.001174506,0.0,14.1,0.0,89.7821807861,-56.6397323608,-33.5743947247,508,2026,False,0,0,6
DKBF-201-ELI-STOWERS,Eli Stowers,TE,PHI,,75.9338763368,0.4766314785,0.0280371458,0.0013612279,,,125.5790863037,-49.6452099669,-34.1075266253,509,2026,False,0,0,10
00-0035140,Mecole Hardman,WR,BUF,28.0,30.6233139038,0.06558442,0.0038579071,0.0,0.0,0.0,89.7821807861,-59.1588668823,-35.0676647891,510,2026,False,0,0,7
00-0031345,Jimmy Garoppolo,QB,LA,35.0,108.524212585,4.6507215,0.27357185,0.0044444444,23.86,1.0,210.3753976643,-101.8511850793,-35.0798463445,511,2026,False,0,0,11
00-0038400,Tanner McKee,QB,PHI,26.0,105.6857613214,0.57595396,0.033879645,0.0064239829,15.16,0.0,210.3753976643,-104.689636343,-36.0574730074,512,2026,False,0,0,10
00-0038933,Dalton Kincaid,TE,BUF,27.0,72.6560440063,0.328803,0.019341353,0.0,132.1,0.0833333333,125.5790863037,-52.9230422974,-36.3594811151,513,2026,False,0,0,7
00-0039793,AJ Barner,TE,SEA,24.0,72.6322631836,0.5096969,0.02998217,0.0202839757,147.3,0.0588235294,125.5790863037,-52.9468231201,-36.3758191475,514,2026,False,0,0,11
00-0040075,LaJohntay Wester,WR,BAL,24.0,28.286239624,0.0,0.0,0.0,0.0,0.0,89.7821807861,-61.4959411621,-36.4530148093,515,2026,False,0,0,13
00-0032950,Carson Wentz,QB,MIN,34.0,101.932931908,2.202541,0.12956125,0.0277777778,79.34,0.2,210.3753976643,-108.4424657563,-37.3500321374,516,2026,False,0,0,6
00-0036290,Cole Kmet,TE,CHI,27.0,71.1428222656,0.23416296,0.013774292,0.0,76.7,0.0,125.5790863037,-54.4362640381,-37.3991030816,517,2026,False,0,0,10
00-0033949,Joshua Dobbs,QB,NE,31.0,101.472068788,0.89066505,0.05239206,0.0021413276,2.8,0.0,210.3753976643,-108.9033288763,-37.508763795,518,2026,False,0,0,11
00-0022942,Philip Rivers,QB,IND,45.0,100.7584921556,2.2862177,0.1344834,0.0023255814,34.76,0.0,210.3753976643,-109.6169055087,-37.7545356886,519,2026,False,0,0,13
00-0033110,Tyler Higbee,TE,LA,33.0,70.212387085,0.33499435,0.019705549,0.0,71.1,0.1111111111,125.5790863037,-55.3666992188,-38.0383358035,520,2026,False,0,0,11
THO417520,Zavion Thomas,WR,CHI,21.0,38.2,0.3,0.018,0.0,,,,-64.7,-38.3523,521,2026,True,3,89,10
00-0040704,Dillon Gabriel,QB,CLE,26.0,97.1158515317,1.926172,0.113304235,0.03117506,72.18,0.1,210.3753976643,-113.2595461326,-39.0091433132,522,2026,False,0,0,11
00-0037838,Isaiah Likely,TE,NYG,26.0,68.4201049805,0.20969024,0.01233472,0.0,63.7,0.0,125.5790863037,-57.1589813232,-39.269679364,523,2026,False,0,0,8
00-0035264,Jarrett Stidham,QB,DEN,30.0,95.9692990662,1.0409479,0.06123223,0.0088105727,0.5,0.0,210.3753976643,-114.4060985981,-39.4040418535,524,2026,False,0,0,10
00-0040234,Quinn Ewers,QB,MIA,23.0,95.0266914658,0.5753248,0.033842634,0.0141509434,36.38,0.0,210.3753976643,-115.3487061986,-39.7286971804,525,2026,False,0,0,6
00-0036894,Pat Freiermuth,TE,PIT,28.0,66.9564971924,0.2262038,0.0133061055,0.0,116.6,0.0666666667,125.5790863037,-58.6225891113,-40.2752152784,526,2026,False,0,0,9
00-0040584,Gunnar Helm,TE,TEN,24.0,66.9273071289,0.41223907,0.024249358,0.0,91.7,0.0,125.5790863037,-58.6517791748,-40.2952695972,527,2026,False,0,0,9
00-0039164,Anthony Richardson,QB,IND,24.0,92.317910485,0.88600063,0.052117683,0.0023255814,2.46,0.0,210.3753976643,-118.0574871794,-40.661662472,528,2026,False,0,0,13
00-0036898,Davis Mills,QB,HOU,28.0,91.0964487,1.5198534,0.08940314,0.0242825607,65.9,0.1666666667,210.3753976643,-119.2789489643,-41.0823614722,529,2026,False,0,0,8
00-0036423,Albert Okwuegbunam,TE,LV,28.0,65.7102584839,0.47059023,0.02768178,0.0,8.6,0.0,125.5790863037,-59.8688278198,-41.131413086,530,2026,False,0,0,13
DKBF-241-MICHAEL-TRIGG,Michael Trigg,TE,DAL,,65.4019101153,0.2876420311,0.0169201195,0.0012003345,,,125.5790863037,-60.1771761885,-41.343256287,531,2026,False,0,0,14
00-0038476,Tommy DeVito,QB,NE,28.0,90.2946689515,1.5985818,0.094034225,0.0188235294,13.48,0.0,210.3753976643,-120.0807287128,-41.3585125092,532,2026,False,0,0,11
RAN022436,Adam Randall,RB,BAL,22.0,13.6,0.2,0.014,0.0,,,,-84.7,-41.7122,533,2026,True,5,174,13
00-0039814,Erick All,TE,CIN,26.0,64.7023468018,0.26508927,0.015593487,0.0,35.8,0.0,125.5790863037,-60.876739502,-41.8238741423,534,2026,False,0,0,6
00-0033869,Mitchell Trubisky,QB,TEN,32.0,88.7310755305,2.346228,0.13801341,0.0038314176,29.82,0.25,210.3753976643,-121.6443221338,-41.8970493648,535,2026,False,0,0,9
KLU066027,Cade Klubnik,QB,NYJ,22.0,88.6,2.1,0.125,0.0,,,,-121.8,-41.9507,536,2026,True,4,110,13
00-0039144,Luke Musgrave,TE,GB,26.0,64.2972869873,0.0597941,0.0035173,0.0,49.2,0.0,125.5790863037,-61.2817993164,-42.1021605755,537,2026,False,0,0,11
00-0033885,David Njoku,TE,LAC,30.0,64.0746002197,0.17291811,0.010171654,0.0,86.3,0.0,125.5790863037,-61.504486084,-42.2551520697,538,2026,False,0,0,7
00-0038122,Desmond Ridder,QB,GB,27.0,87.500618701,0.45969582,0.02704093,0.0236842105,25.92,0.0,210.3753976643,-122.8747789633,-42.3208464613,539,2026,False,0,0,11
LAN016345,Bryce Lance,WR,NO,24.0,31.5,0.2,0.014,0.0,,,,-71.4,-42.3239,540,2026,True,4,136,8
00-0027973,Andy Dalton,QB,PHI,39.0,87.1842444449,0.6039238,0.03552493,0.0045045045,14.82,0.0,210.3753976643,-123.1911532194,-42.4298128939,541,2026,False,0,0,10
00-0037112,Jake Tonges,TE,SF,27.0,63.2045097351,0.48713028,0.028654722,0.0,93.3,0.0,125.5790863037,-62.3745765686,-42.8529264449,542,2026,False,0,0,8
BEL597603,Skyler Bell,WR,BUF,24.0,30.4,0.2,0.012,0.0,,,,-72.5,-42.9759,543,2026,True,4,125,7
WET055619,Kaden Wetjen,WR,PIT,24.0,30.2,0.2,0.01,0.0,,,,-72.7,-43.0945,544,2026,True,4,121,9
00-0037809,Chig Okonkwo,TE,WAS,27.0,62.5813751221,0.31531155,0.018547738,0.0,124.0,0.0,125.5790863037,-62.9977111816,-43.2810358319,545,2026,False,0,0,7
00-0038558,Darnell Washington,TE,PIT,25.0,62.4544715881,0.20709848,0.012182264,0.0,73.4,0.0,125.5790863037,-63.1246147156,-43.3682217994,546,2026,False,0,0,9
00-0033858,Jonnu Smith,TE,PIT,31.0,62.4218215942,0.11173025,0.0065723676,0.0227848101,85.2,0.0,125.5790863037,-63.1572647095,-43.3906531787,547,2026,False,0,0,9
00-0031800,Taylor Heinicke,QB,LAC,33.0,83.0686900616,0.8754871,0.05149924,0.0043290043,3.12,0.0,210.3753976643,-127.3067076027,-43.8473026882,548,2026,False,0,0,7
00-0040737,Terrance Ferguson,TE,LA,23.0,61.2397956848,0.81905735,0.048179843,0.0022779043,52.1,0.0,125.5790863037,-64.3392906189,-44.2027351541,549,2026,False,0,0,11
KLE258860,Marlin Klein,TE,HOU,23.0,61.1,0.0,0.0,0.0,,,,-64.5,-44.3131,550,2026,True,2,59,8
00-0034771,Mason Rudolph,QB,PIT,31.0,81.4933610973,0.6361873,0.037422784,0.0075949367,19.1,0.0,210.3753976643,-128.882036567,-44.3898815297,551,2026,False,0,0,9
VIR271235,Reggie Virgil,WR,ARI,22.0,28.0,0.4,0.022,0.0,,,,-74.9,-44.3986,552,2026,True,5,143,14
00-0035704,Drew Lock,QB,SEA,30.0,80.757901534,0.8580086,0.050471097,0.0040567951,0.6,0.0,210.3753976643,-129.6174961304,-44.6431903985,553,2026,False,0,0,11
MIL303300,Jam Miller,RB,NE,22.0,7.1,0.0,0.0,0.0,,,,-91.2,-44.9133,554,2026,True,7,245,11
00-0038579,Aidan O'Connell,QB,LV,28.0,78.8348391402,1.1014326,0.06479015,0.0027548209,4.78,0.0,210.3753976643,-131.5405585241,-45.3055364795,555,2026,False,0,0,13
00-0037077,Sam Howell,QB,DAL,26.0,78.4584251582,0.13522553,0.007954443,0.002617801,0.16,0.0,210.3753976643,-131.9169725061,-45.4351819484,556,2026,False,0,0,14
00-0039066,Michael Mayer,TE,LV,25.0,59.3771133423,0.12132886,0.0071369917,0.0,73.8,0.0,125.5790863037,-66.2019729614,-45.4824454753,557,2026,False,0,0,13
00-0032392,Austin Hooper,TE,ATL,32.0,58.0757675171,0.08743733,0.0051433723,0.0,59.3,0.0,125.5790863037,-67.5033187866,-46.3765032789,558,2026,False,0,0,11
00-0039356,Ja'Tavion Sanders,TE,CAR,23.0,56.8594398499,0.14396808,0.00846871,0.0,54.0,0.0,125.5790863037,-68.7196464539,-47.2121514375,559,2026,False,0,0,5
rookie_2026_140,Colbie Young,WR,CIN,24.0,23.0,0.2,0.009,0.0,,,,-79.9,-47.3624,560,2026,True,4,140,6
00-0035689,Dawson Knox,TE,BUF,30.0,56.4024734497,0.45749736,0.026911609,0.0,101.7,0.0,125.5790863037,-69.176612854,-47.5260990202,561,2026,False,0,0,7
BOE586077,Nate Boerkircher,TE,JAX,25.0,55.6,0.0,0.0,0.0,,,,-70.0,-48.0918,562,2026,True,2,56,7
00-0039359,Cade Stover,TE,HOU,26.0,55.3113517761,0.16478986,0.009693521,0.0088300221,19.9,0.0,125.5790863037,-70.2677345276,-48.2757274649,563,2026,False,0,0,8
00-0036754,Brock Wright,TE,DET,28.0,55.1619720459,0.1369034,0.008053142,0.0,36.8,0.0,125.5790863037,-70.4171142578,-48.378355153,564,2026,False,0,0,6
MCG547540,Seth McGowan,RB,IND,24.0,0.0,0.0,0.0,0.0,,,,-98.3,-48.4098,565,2026,True,7,237,13
00-0033895,Gerald Everett,TE,CHI,32.0,55.0923995972,0.046882033,0.0027577667,0.0,11.6,0.0,125.5790863037,-70.4866867065,-48.4261532014,566,2026,False,0,0,10
00-0026300,Josh Johnson,QB,CIN,40.0,68.36321414,0.66544247,0.039143674,0.0231578947,28.48,0.0,210.3753976643,-142.0121835243,-48.9122004147,567,2026,False,0,0,6
00-0037005,Tommy Tremble,TE,CAR,26.0,53.7681732178,0.067748696,0.0039852173,0.0,63.9,0.0,125.5790863037,-71.8109130859,-49.3359305298,568,2026,False,0,0,5
00-0040206,Riley Leonard,QB,IND,24.0,67.1228003662,0.79228735,0.04660514,0.011627907,36.4,0.2,210.3753976643,-143.2525972981,-49.3394269075,569,2026,False,0,0,13
00-0037013,Zach Wilson,QB,NO,27.0,66.7543343887,0.74989223,0.044111308,0.0023584906,1.58,0.0,210.3753976643,-143.6210632756,-49.4663349044,570,2026,False,0,0,8
ALL092954,Cyrus Allen,WR,KC,23.0,19.4,0.3,0.015,0.0,,,,-83.5,-49.4964,571,2026,True,5,176,5
00-0038809,Ben Sims,TE,MIA,26.0,53.3148040771,0.10876188,0.0063977577,0.0,6.0,0.0,125.5790863037,-72.2642822266,-49.6474067034,572,2026,False,0,0,6
00-0037805,Jeremy Ruckert,TE,NYJ,26.0,53.1184768677,0.12512657,0.0073603867,0.0,45.8,0.0,125.5790863037,-72.460609436,-49.7822885082,573,2026,False,0,0,13
00-0033217,Mo Alie-Cox,TE,IND,33.0,52.8351974487,0.16595286,0.009761933,0.0,30.7,0.0,125.5790863037,-72.743888855,-49.9769087008,574,2026,False,0,0,13
00-0039041,Elijah Higgins,TE,ARI,26.0,52.3332977295,0.16785628,0.009873899,0.0,60.1,0.0,125.5790863037,-73.2457885742,-50.3217266208,575,2026,False,0,0,14
00-0040187,Mitchell Evans,TE,CAR,23.0,52.0747375488,0.118823856,0.006989639,0.0022522523,48.2,0.0,125.5790863037,-73.5043487549,-50.4993640656,576,2026,False,0,0,5
00-0037004,Hunter Long,TE,JAX,28.0,51.6219444275,0.13191503,0.007759708,0.0,32.5,0.0,125.5790863037,-73.9571418762,-50.8104444992,577,2026,False,0,0,7
00-0035289,Gardner Minshew,QB,ARI,30.0,61.6487114574,0.25602913,0.015060537,0.0023419204,1.28,0.0,210.3753976643,-148.726686207,-51.2248266469,578,2026,False,0,0,14
00-0040628,Drake Dabney,TE,GB,24.0,50.757434845,0.092582434,0.0054460256,0.0,1.3,0.0,125.5790863037,-74.8216514587,-51.4043846522,579,2026,False,0,0,11
00-0038108,Bailey Zappe,QB,NYJ,27.0,60.550598918,1.1760681,0.06918047,0.0051150895,9.0,0.0,210.3753976643,-149.8247987464,-51.6030413836,580,2026,False,0,0,13
00-0040398,Brady Cook,QB,NYJ,25.0,59.5529648944,1.9001019,0.1117707,0.0286975717,35.46,0.0,210.3753976643,-150.82243277,-51.9466490523,581,2026,False,0,0,13
00-0036637,Noah Gray,TE,KC,27.0,49.8478240967,0.08102557,0.00476621,0.0,38.8,0.0,125.5790863037,-75.731262207,-52.0293104575,582,2026,False,0,0,5
00-0038115,Daniel Bellinger,TE,TEN,26.0,49.6573066711,0.14005938,0.008238787,0.0,59.6,0.0,125.5790863037,-75.9217796326,-52.1602007925,583,2026,False,0,0,9
00-0035249,Josh Oliver,TE,MIN,29.0,49.6324882507,0.051822186,0.0030483638,0.0,55.0,0.0,125.5790863037,-75.946598053,-52.1772516809,584,2026,False,0,0,6
00-0034159,Will Dissly,TE,LAC,30.0,48.8770561218,0.076125026,0.004477943,0.0,20.7,0.0,125.5790863037,-76.7020301819,-52.6962528386,585,2026,False,0,0,7
00-0037012,Trey Lance,QB,LAC,26.0,57.0806590156,0.9980955,0.0587115,0.0331858407,16.74,0.0,210.3753976643,-153.2947386487,-52.7981669828,586,2026,False,0,0,7
00-0034177,Tim Boyle,QB,NYG,32.0,56.1018063443,0.7808876,0.045934565,0.0070588235,14.94,0.0,210.3753976643,-154.27359132,-53.13530593,587,2026,False,0,0,8
00-0035644,Noah Fant,TE,NO,29.0,47.853515625,0.10799709,0.00635277,0.0,80.8,0.0,125.5790863037,-77.7255706787,-53.3994512896,588,2026,False,0,0,8
COL362413,Kevin Coleman Jr.,WR,MIA,22.0,12.8,0.1,0.008,0.0,,,,-90.1,-53.4087,589,2026,True,5,177,6
00-0039074,Davis Allen,TE,LA,25.0,47.5055847168,0.14149684,0.0083233435,0.0,62.8,0.0,125.5790863037,-78.0735015869,-53.6384887058,590,2026,False,0,0,11
00-0036679,Shane Buechele,QB,BUF,28.0,53.3982858408,0.9576299,0.056331173,0.0023419204,3.92,0.0,210.3753976643,-156.9771118235,-54.0664593945,591,2026,False,0,0,7
LAW090280,Kendrick Law,WR,DET,23.0,11.2,0.0,0.0,0.0,,,,-91.7,-54.3571,592,2026,True,5,168,6
HEN199637,Emmanuel Henderson Jr.,WR,SEA,22.0,11.1,0.5,0.027,0.0,,,,-91.8,-54.4164,593,2026,True,6,199,11
BEN601117,Malik Benson,WR,LV,22.0,10.9,0.0,0.0,0.0,,,,-92.0,-54.5349,594,2026,True,6,195,13
00-0036422,Adam Trautman,TE,DEN,29.0,46.1649703979,0.13817394,0.008127878,0.0,45.5,0.0,125.5790863037,-79.4141159058,-54.559524967,595,2026,False,0,0,10
BRO268113,Barion Brown,WR,NO,22.0,10.0,0.0,0.001,0.0,,,,-92.9,-55.0684,596,2026,True,6,190,8
00-0035631,Drew Sample,TE,CIN,30.0,45.2132568359,0.08761257,0.0051536807,0.0026525199,31.9,0.0,125.5790863037,-80.3658294678,-55.2133764801,597,2026,False,0,0,6
00-0040739,Elijah Arroyo,TE,SEA,23.0,44.9036178589,0.037213683,0.0021890402,0.0,38.9,0.0,125.5790863037,-80.6754684448,-55.426106362,598,2026,False,0,0,11
00-0034270,Tyler Conklin,TE,DET,31.0,44.8768157959,0.057153285,0.0033619578,0.0022123894,17.3,0.0,125.5790863037,-80.7022705078,-55.4445200635,599,2026,False,0,0,6
00-0034830,Hayden Hurst,TE,LAC,33.0,44.6230392456,0.079054624,0.004650272,0.0,15.3,0.0,125.5790863037,-80.9560470581,-55.6188710322,600,2026,False,0,0,7
00-0034613,Tanner Hudson,TE,CIN,32.0,44.0873603821,0.1365448,0.008032046,0.0,47.8,0.0,125.5790863037,-81.4917259216,-55.9868960866,601,2026,False,0,0,6
